timestamp,temp,hum,mic,ax,ay,az
1773578194.0656981,22.0,29.5,1,-4200,-136,-76
1773578194.0868316,22.0,29.5,1,-4200,-136,-76
1773578194.1076677,22.0,29.5,1,-4180,-144,36
1773578194.128438,22.0,29.5,1,-4180,-144,36
1773578194.1496668,22.0,29.5,1,-4200,-112,0
1773578194.1710737,22.0,29.5,1,-4200,-112,0
1773578194.1916032,22.0,29.5,1,-4200,-112,0
1773578194.2125335,22.0,29.5,0,-4180,-128,24
1773578194.2330723,22.0,29.5,0,-4180,-128,24
1773578194.253455,22.0,29.5,1,-4148,-36,36
1773578194.2789364,22.0,29.5,1,-4148,-36,36
1773578194.2996237,22.0,29.5,1,-4148,-36,36
1773578194.3202033,22.0,29.5,1,-4200,-176,36
1773578194.340925,22.0,29.5,1,-4200,-176,36
1773578194.3615184,22.0,29.5,1,-4244,-36,-32
1773578194.3820183,22.0,29.5,1,-4244,-36,-32
1773578194.4025366,22.0,29.5,1,-4244,-36,-32
1773578194.4236305,22.0,29.5,1,-4156,-92,36
1773578194.4443855,22.0,29.5,1,-4156,-92,36
1773578194.465016,22.0,29.5,1,-4192,-68,36
1773578194.4862142,22.0,29.5,1,-4192,-68,36
1773578194.506946,22.0,29.5,1,-4192,-68,36
1773578194.527829,22.0,29.5,0,-4136,-172,8
1773578194.548516,22.0,29.5,0,-4136,-172,8
1773578194.569805,22.0,29.5,0,-4192,-232,-16
1773578194.5902197,22.0,29.5,0,-4192,-232,-16
1773578194.610703,22.0,29.5,0,-4192,-232,-16
1773578194.631652,22.0,29.5,1,-4144,-40,20
1773578194.6529875,22.0,29.5,1,-4144,-40,20
1773578194.6741052,22.0,29.5,1,-4176,-108,0
1773578194.6949692,22.0,29.5,1,-4176,-108,0
1773578194.7161477,22.0,29.5,1,-4176,-108,0
1773578194.7369897,22.0,29.5,0,-4176,-60,-28
1773578194.758257,22.0,29.5,0,-4176,-60,-28
1773578194.7789607,22.0,29.5,1,-4216,-8,12
1773578194.8000956,22.0,29.5,1,-4216,-8,12
1773578194.8213115,22.0,29.5,1,-4216,-8,12
1773578194.8417401,22.0,29.5,1,-4168,-28,-48
1773578194.862152,22.0,29.5,1,-4168,-28,-48
1773578194.8829224,22.0,29.5,1,-4168,-28,-48
1773578194.9035516,22.0,29.5,0,-4092,-188,8
1773578194.9239955,22.0,29.5,0,-4092,-188,8
1773578194.9450512,22.0,29.5,1,-4180,-52,-36
1773578194.9659677,22.0,29.5,1,-4180,-52,-36
1773578194.9870927,22.0,29.5,1,-4180,-52,-36
1773578195.007872,22.0,29.5,0,-4168,-128,32
1773578195.0283952,22.0,29.5,0,-4168,-128,32
1773578195.0491917,22.0,29.5,0,-4188,-68,16
1773578195.0704758,22.0,29.5,0,-4188,-68,16
1773578195.0909922,22.0,29.5,0,-4188,-68,16
1773578195.1118386,22.0,29.5,1,-4136,-100,4
1773578195.1324654,22.0,29.5,1,-4136,-100,4
1773578195.1529844,22.0,29.5,0,-4160,-80,-24
1773578195.1737027,22.0,29.5,0,-4160,-80,-24
1773578195.194807,22.0,29.5,0,-4160,-80,-24
1773578195.2162805,22.0,29.5,0,-4168,-148,-4
1773578195.2367477,22.0,29.5,0,-4168,-148,-4
1773578195.2573965,22.0,29.5,0,-4212,-104,0
1773578195.2783093,22.0,29.5,0,-4212,-104,0
1773578195.2993634,22.0,29.5,0,-4212,-104,0
1773578195.3208036,22.0,29.5,1,-4172,-164,12
1773578195.3414195,22.0,29.5,1,-4172,-164,12
1773578195.3620706,22.0,29.5,0,-4184,-136,44
1773578195.3826122,22.0,29.5,0,-4184,-136,44
1773578195.403245,22.0,29.5,0,-4184,-136,44
1773578195.423548,22.0,29.5,0,-4140,-128,-8
1773578195.4444034,22.0,29.5,0,-4140,-128,-8
1773578195.4648604,22.0,29.5,0,-4140,-128,-8
1773578195.4855764,22.0,29.5,1,-4168,-136,28
1773578195.5063584,22.0,29.5,1,-4168,-136,28
1773578195.5269964,22.0,29.5,1,-4176,-72,32
1773578195.5476007,22.0,29.5,1,-4176,-72,32
1773578195.56801,22.0,29.5,1,-4176,-72,32
1773578195.5884542,22.0,29.5,1,-4176,-72,32
1773578195.6097512,22.0,29.3,1,-4172,-136,8
1773578195.6307173,22.0,29.3,1,-4172,-136,8
1773578195.6529007,22.0,29.3,1,-4172,-136,8
1773578195.674391,22.0,29.3,0,-4152,-168,0
1773578195.6958218,22.0,29.3,0,-4152,-168,0
1773578195.7166975,22.0,29.3,1,-4204,-128,-48
1773578195.7378664,22.0,29.3,1,-4204,-128,-48
1773578195.7586014,22.0,29.3,1,-4204,-152,16
1773578195.7791111,22.0,29.3,1,-4204,-152,16
1773578195.7998917,22.0,29.3,1,-4204,-152,16
1773578195.8210933,22.0,29.3,1,-4172,-148,24
1773578195.8416378,22.0,29.3,1,-4172,-148,24
1773578195.8622203,22.0,29.3,1,-4172,-148,24
1773578195.8828473,22.0,29.3,0,-4236,-148,60
1773578195.9037538,22.0,29.3,0,-4236,-148,60
1773578195.92439,22.0,29.3,1,-4156,-128,-16
1773578195.9455264,22.0,29.3,1,-4156,-128,-16
1773578195.9662895,22.0,29.3,1,-4156,-128,-16
1773578195.9867349,22.0,29.3,1,-4180,-76,24
1773578196.0075483,22.0,29.3,1,-4180,-76,24
1773578196.0282667,22.0,29.3,1,-4184,-156,48
1773578196.0489373,22.0,29.3,1,-4184,-156,48
1773578196.0698123,22.0,29.3,1,-4184,-156,48
1773578196.0912075,22.0,29.3,0,-4224,-128,-36
1773578196.113361,22.0,29.3,0,-4224,-128,-36
1773578196.1339095,22.0,29.3,1,-4180,-4,-32
1773578196.1546974,22.0,29.3,1,-4180,-4,-32
1773578196.1753614,22.0,29.3,1,-4180,-4,-32
1773578196.195928,22.0,29.3,1,-4116,-200,68
1773578196.2178032,22.0,29.3,1,-4116,-200,68
1773578196.238822,22.0,29.3,1,-4168,-152,-60
1773578196.2593613,22.0,29.3,1,-4168,-152,-60
1773578196.2801347,22.0,29.3,1,-4168,-152,-60
1773578196.3008306,22.0,29.3,0,-4160,-112,16
1773578196.3214447,22.0,29.3,0,-4160,-112,16
1773578196.342087,22.0,29.3,0,-4204,-116,56
1773578196.3628001,22.0,29.3,0,-4204,-116,56
1773578196.383626,22.0,29.3,0,-4204,-116,56
1773578196.4050064,22.0,29.3,1,-4168,-76,-12
1773578196.425419,22.0,29.3,1,-4168,-76,-12
1773578196.4459803,22.0,29.3,1,-4168,-76,-12
1773578196.466779,22.0,29.3,0,-4168,-152,32
1773578196.4876912,22.0,29.3,0,-4168,-152,32
1773578196.5080054,22.0,29.3,0,-4140,-16,-44
1773578196.528547,22.0,29.3,0,-4140,-16,-44
1773578196.5490055,22.0,29.3,0,-4140,-16,-44
1773578196.5705204,22.0,29.3,0,-4188,-84,40
1773578196.5914075,22.0,29.3,0,-4188,-84,40
1773578196.6119664,22.0,29.3,1,-4176,-20,-12
1773578196.6326075,22.0,29.3,1,-4176,-20,-12
1773578196.653135,22.0,29.3,1,-4176,-20,-12
1773578196.6735919,22.0,29.3,0,-4192,-100,12
1773578196.694314,22.0,29.3,0,-4192,-100,12
1773578196.714942,22.0,29.3,0,-4208,-116,16
1773578196.7357247,22.0,29.3,0,-4208,-116,16
1773578196.7559516,22.0,29.3,0,-4208,-116,16
1773578196.7764149,22.0,29.3,0,-4140,-168,-16
1773578196.797155,22.0,29.3,0,-4140,-168,-16
1773578196.8185856,22.0,29.3,0,-4140,-168,-16
1773578196.8391578,22.0,29.3,1,-4156,-76,-8
1773578196.8600464,22.0,29.3,1,-4156,-76,-8
1773578196.881388,22.0,29.3,1,-4180,-124,-20
1773578196.902134,22.0,29.3,1,-4180,-124,-20
1773578196.92434,22.0,29.3,1,-4180,-124,-20
1773578196.944938,22.0,29.3,1,-4204,-148,20
1773578196.9656572,22.0,29.3,1,-4204,-148,20
1773578196.9878232,22.0,29.3,0,-4160,-56,4
1773578197.0084622,22.0,29.3,0,-4160,-56,4
1773578197.028959,22.0,29.3,0,-4160,-56,4
1773578197.0493786,22.0,29.3,1,-4224,-188,-44
1773578197.0699275,22.0,29.3,1,-4224,-188,-44
1773578197.0903609,22.0,29.3,1,-4212,-156,36
1773578197.111343,22.0,29.3,1,-4212,-156,36
1773578197.1322548,22.0,29.3,1,-4212,-156,36
1773578197.1535225,22.0,29.3,0,-4240,44,60
1773578197.1739502,22.0,29.3,0,-4240,44,60
1773578197.1946084,22.0,29.3,1,-4180,-184,-12
1773578197.2159357,22.0,29.3,1,-4180,-184,-12
1773578197.2366798,22.0,29.3,1,-4180,-184,-12
1773578197.257487,22.0,29.3,0,-4168,-112,0
1773578197.2786338,22.0,29.3,0,-4168,-112,0
1773578197.2995725,22.0,29.3,1,-4204,-36,-40
1773578197.3203933,22.0,29.3,1,-4204,-36,-40
1773578197.340947,22.0,29.3,1,-4204,-36,-40
1773578197.3622305,22.0,29.3,1,-4164,-204,-28
1773578197.3825815,22.0,29.3,1,-4164,-204,-28
1773578197.4039686,22.0,29.3,1,-4156,-152,20
1773578197.4252229,22.0,29.3,1,-4156,-152,20
1773578197.446242,22.0,29.3,1,-4156,-152,20
1773578197.4666455,22.0,29.3,1,-4188,-56,12
1773578197.4875653,22.0,29.3,1,-4188,-56,12
1773578197.5081267,22.0,29.3,1,-4188,-56,12
1773578197.5298254,22.0,29.3,1,-4180,-144,-64
1773578197.5505183,22.0,29.3,1,-4180,-144,-64
1773578197.5716872,22.0,29.3,0,-4180,-8,-64
1773578197.5921955,22.0,29.3,0,-4180,-8,-64
1773578197.6131885,22.0,29.3,0,-4180,-8,-64
1773578197.634287,22.0,29.3,0,-4180,-8,-64
1773578197.6555223,22.0,29.3,0,-4176,-136,-12
1773578197.676048,22.0,29.3,0,-4176,-136,-12
1773578197.6971478,22.0,29.3,1,-4216,-20,40
1773578197.7186403,22.0,29.3,1,-4216,-20,40
1773578197.7391446,22.0,29.3,1,-4216,-20,40
1773578197.7599814,22.0,29.3,1,-4208,-148,-8
1773578197.7803667,22.0,29.3,1,-4208,-148,-8
1773578197.800916,22.0,29.3,0,-4164,-52,-16
1773578197.8214066,22.0,29.3,0,-4164,-52,-16
1773578197.8419669,22.0,29.3,0,-4164,-52,-16
